[33752:4748:0717/003332.848:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[33752:32840:0717/003333.034:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[33752:4748:0717/003333.123:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[33752:34724:0717/003344.482:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[33752:34724:0717/003344.490:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[33752:34724:0717/003344.498:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[33752:34724:0717/003344.506:WARNING:leveldb_database.cc(141)] Unable to open C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: C:\Users\onigi\OneDrive\ドキュメント\GitHub\RaylaFeat\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[33752:34724:0717/003345.139:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[33752:34724:0717/003345.145:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001 : Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[27680:4492:0717/003345.769:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-32613B987BABF8DAD97CD45056CDF774 will be ignored
[33752:27872:0717/023944.102:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=70})
[33752:4748:0717/040138.007:VERBOSE1:device_event_log_impl.cc(198)] [04:01:38.007] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/040138.008:VERBOSE1:device_event_log_impl.cc(198)] [04:01:38.007] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/040221.708:VERBOSE1:device_event_log_impl.cc(198)] [04:02:21.707] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/040221.708:VERBOSE1:device_event_log_impl.cc(198)] [04:02:21.707] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/040245.074:VERBOSE1:device_event_log_impl.cc(198)] [04:02:45.074] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/040245.074:VERBOSE1:device_event_log_impl.cc(198)] [04:02:45.074] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/040707.540:VERBOSE1:device_event_log_impl.cc(198)] [04:07:07.540] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/040707.540:VERBOSE1:device_event_log_impl.cc(198)] [04:07:07.540] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/040749.399:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=84})
[33752:27872:0717/040752.395:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=85})
[33752:27872:0717/040754.382:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:27872:0717/040836.428:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/040837.422:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=83})
[33752:27872:0717/040838.418:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:27872:0717/040921.440:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/040923.460:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=83})
[33752:27872:0717/040924.465:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/040925.449:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=80})
[33752:27872:0717/040928.461:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/040949.200:VERBOSE1:device_event_log_impl.cc(198)] [04:09:49.200] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/040949.200:VERBOSE1:device_event_log_impl.cc(198)] [04:09:49.200] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/041052.697:VERBOSE1:device_event_log_impl.cc(198)] [04:10:52.697] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/041052.697:VERBOSE1:device_event_log_impl.cc(198)] [04:10:52.697] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/041202.873:VERBOSE1:device_event_log_impl.cc(198)] [04:12:02.873] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/041202.873:VERBOSE1:device_event_log_impl.cc(198)] [04:12:02.873] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/041342.970:VERBOSE1:device_event_log_impl.cc(198)] [04:13:42.970] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/041342.970:VERBOSE1:device_event_log_impl.cc(198)] [04:13:42.971] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/041357.028:VERBOSE1:device_event_log_impl.cc(198)] [04:13:57.028] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/041357.028:VERBOSE1:device_event_log_impl.cc(198)] [04:13:57.028] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/041407.690:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=80})
[33752:27872:0717/041408.679:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=81})
[33752:27872:0717/041409.693:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/041410.693:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=81})
[33752:27872:0717/041411.682:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=83})
[33752:27872:0717/041412.698:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=81})
[33752:27872:0717/041414.690:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/041415.700:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=83})
[33752:27872:0717/041418.695:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:27872:0717/041428.698:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=85})
[33752:27872:0717/041429.697:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=84})
[33752:27872:0717/041433.707:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=83})
[33752:27872:0717/041434.788:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/041536.644:VERBOSE1:device_event_log_impl.cc(198)] [04:15:36.643] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/041536.644:VERBOSE1:device_event_log_impl.cc(198)] [04:15:36.644] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/041546.783:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=78})
[33752:27872:0717/041549.801:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=79})
[33752:27872:0717/041550.769:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:27872:0717/041637.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/041639.849:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=81})
[33752:27872:0717/041640.819:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/041714.941:VERBOSE1:device_event_log_impl.cc(198)] [04:17:14.941] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/041714.941:VERBOSE1:device_event_log_impl.cc(198)] [04:17:14.941] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042026.007:VERBOSE1:device_event_log_impl.cc(198)] [04:20:26.008] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042026.007:VERBOSE1:device_event_log_impl.cc(198)] [04:20:26.008] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042039.030:VERBOSE1:device_event_log_impl.cc(198)] [04:20:39.029] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042039.030:VERBOSE1:device_event_log_impl.cc(198)] [04:20:39.029] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042128.356:VERBOSE1:device_event_log_impl.cc(198)] [04:21:28.355] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042128.356:VERBOSE1:device_event_log_impl.cc(198)] [04:21:28.355] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042205.903:VERBOSE1:device_event_log_impl.cc(198)] [04:22:05.902] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042205.903:VERBOSE1:device_event_log_impl.cc(198)] [04:22:05.902] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042324.354:VERBOSE1:device_event_log_impl.cc(198)] [04:23:24.354] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042324.354:VERBOSE1:device_event_log_impl.cc(198)] [04:23:24.355] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042337.990:VERBOSE1:device_event_log_impl.cc(198)] [04:23:37.990] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042337.990:VERBOSE1:device_event_log_impl.cc(198)] [04:23:37.991] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042354.454:VERBOSE1:device_event_log_impl.cc(198)] [04:23:54.454] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042354.454:VERBOSE1:device_event_log_impl.cc(198)] [04:23:54.454] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042434.502:VERBOSE1:device_event_log_impl.cc(198)] [04:24:34.503] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042434.502:VERBOSE1:device_event_log_impl.cc(198)] [04:24:34.503] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/042501.257:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=67})
[33752:27872:0717/042503.268:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=68})
[33752:27872:0717/042504.258:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=70})
[33752:27872:0717/042505.288:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=69})
[33752:27872:0717/042506.274:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=71})
[33752:27872:0717/042507.268:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=70})
[33752:27872:0717/042508.272:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=71})
[33752:27872:0717/042509.302:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=72})
[33752:27872:0717/042511.293:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/042752.592:VERBOSE1:device_event_log_impl.cc(198)] [04:27:52.593] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042752.592:VERBOSE1:device_event_log_impl.cc(198)] [04:27:52.593] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/042811.413:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/042812.420:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:27872:0717/042845.465:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=75})
[33752:27872:0717/042847.443:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=74})
[33752:27872:0717/042850.454:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:27872:0717/042914.664:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=75})
[33752:27872:0717/042915.668:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/042917.441:VERBOSE1:device_event_log_impl.cc(198)] [04:29:17.441] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042917.441:VERBOSE1:device_event_log_impl.cc(198)] [04:29:17.441] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/042939.187:VERBOSE1:device_event_log_impl.cc(198)] [04:29:39.187] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/042939.187:VERBOSE1:device_event_log_impl.cc(198)] [04:29:39.187] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/043325.825:VERBOSE1:device_event_log_impl.cc(198)] [04:33:25.826] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/043325.825:VERBOSE1:device_event_log_impl.cc(198)] [04:33:25.826] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/043440.767:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/043442.954:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=80})
[33752:27872:0717/043443.764:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=79})
[33752:27872:0717/043444.754:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=78})
[33752:27872:0717/043445.755:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=77})
[33752:27872:0717/043448.740:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=78})
[33752:27872:0717/043451.744:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=79})
[33752:27872:0717/043452.783:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=80})
[33752:27872:0717/043454.782:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=81})
[33752:27872:0717/043456.769:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=79})
[33752:27872:0717/043457.759:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=80})
[33752:27872:0717/043458.771:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/043613.168:VERBOSE1:device_event_log_impl.cc(198)] [04:36:13.167] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/043613.168:VERBOSE1:device_event_log_impl.cc(198)] [04:36:13.168] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/043640.866:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/043641.832:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/043720.114:VERBOSE1:device_event_log_impl.cc(198)] [04:37:20.114] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/043720.114:VERBOSE1:device_event_log_impl.cc(198)] [04:37:20.114] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/043850.972:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=84})
[33752:27872:0717/043852.965:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=83})
[33752:27872:0717/043854.997:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:27872:0717/043921.034:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=83})
[33752:27872:0717/043922.034:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=84})
[33752:27872:0717/043923.023:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/044025.834:VERBOSE1:device_event_log_impl.cc(198)] [04:40:25.834] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044025.834:VERBOSE1:device_event_log_impl.cc(198)] [04:40:25.834] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044303.107:VERBOSE1:device_event_log_impl.cc(198)] [04:43:03.107] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044303.107:VERBOSE1:device_event_log_impl.cc(198)] [04:43:03.107] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044311.416:VERBOSE1:device_event_log_impl.cc(198)] [04:43:11.415] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044311.416:VERBOSE1:device_event_log_impl.cc(198)] [04:43:11.415] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044348.502:VERBOSE1:device_event_log_impl.cc(198)] [04:43:48.502] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044348.502:VERBOSE1:device_event_log_impl.cc(198)] [04:43:48.502] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044409.287:VERBOSE1:device_event_log_impl.cc(198)] [04:44:09.287] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044409.287:VERBOSE1:device_event_log_impl.cc(198)] [04:44:09.287] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:27872:0717/044434.312:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=82})
[33752:27872:0717/044436.316:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00000BAC0235ED40}, {new_limit=100})
[33752:4748:0717/044511.974:VERBOSE1:device_event_log_impl.cc(198)] [04:45:11.974] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044511.974:VERBOSE1:device_event_log_impl.cc(198)] [04:45:11.974] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044716.399:VERBOSE1:device_event_log_impl.cc(198)] [04:47:16.399] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044716.399:VERBOSE1:device_event_log_impl.cc(198)] [04:47:16.399] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044737.959:VERBOSE1:device_event_log_impl.cc(198)] [04:47:37.959] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044737.959:VERBOSE1:device_event_log_impl.cc(198)] [04:47:37.959] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044749.020:VERBOSE1:device_event_log_impl.cc(198)] [04:47:49.019] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044749.020:VERBOSE1:device_event_log_impl.cc(198)] [04:47:49.019] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044756.315:VERBOSE1:device_event_log_impl.cc(198)] [04:47:56.315] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[33752:4748:0717/044756.316:VERBOSE1:device_event_log_impl.cc(198)] [04:47:56.315] Display: EVENT: screen_win.cc:895 Display[3532872840] bounds=[0,0 1280x800], workarea=[0,0 1280x752], scale=1.5, rotation=0, panel_rotation=0 external detected
[33752:4748:0717/044919.288:VERBOSE1:device_event_log_impl.cc(198)] [04:49:19.287] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
